time,minx,maxx,miny,maxy,G1x,G1y,G2x,G2y,HAx,HAy,HOx,HOy
1390576428663,220.99371866346337,582.5,-54.5,241.24330657161772,220.99371866346337,241.24330657161772,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576441781,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576453182,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576459282,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576461182,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576461689,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576482791,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576486091,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576487491,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,266.5004456957366,216.0810770438081,582.5,-54.5,529.5,-54.5
1390576497320,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576500501,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576503614,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576512416,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576518527,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576525431,226.70377820148133,582.5,-54.5,742.2466735513881,226.70377820148133,742.2466735513881,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576543503,266.7623054247815,582.5,-54.5,438.84959358518785,266.7623054247815,40.3952202135697,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576545105,266.7623054247815,582.5,-54.5,438.84959358518785,266.7623054247815,40.3952202135697,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576548705,266.7623054247815,582.5,-54.5,438.84959358518785,266.7623054247815,40.3952202135697,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576560006,266.7623054247815,582.5,-54.5,438.84959358518785,266.7623054247815,40.3952202135697,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576576408,266.7623054247815,582.5,-54.5,438.84959358518785,266.7623054247815,40.3952202135697,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576597335,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576597539,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576599439,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576603039,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576604739,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576613639,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576625043,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576625643,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576634145,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576640149,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576640358,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576646358,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576662063,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576663763,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576663933,529.5,888.6392587807495,-54.5,438.84959358518785,888.6392587807495,328.6635397449136,579.1250686671106,438.84959358518785,582.5,-54.5,529.5,-54.5
1390576676228,216.92965070985662,888.6392587807495,-54.5,328.6635397449136,888.6392587807495,328.6635397449136,216.92965070985662,263.2324254709159,582.5,-54.5,529.5,-54.5
1390576679028,216.92965070985662,888.6392587807495,-54.5,328.6635397449136,888.6392587807495,328.6635397449136,216.92965070985662,263.2324254709159,582.5,-54.5,529.5,-54.5
1390576681231,216.92965070985662,888.6392587807495,-54.5,328.6635397449136,888.6392587807495,328.6635397449136,216.92965070985662,263.2324254709159,582.5,-54.5,529.5,-54.5
1390576681731,216.92965070985662,888.6392587807495,-54.5,328.6635397449136,888.6392587807495,328.6635397449136,216.92965070985662,263.2324254709159,582.5,-54.5,529.5,-54.5
1390576696842,529.5,888.6392587807495,-54.5,748.6384881064893,888.6392587807495,328.6635397449136,563.3307752166452,748.6384881064893,582.5,-54.5,529.5,-54.5
1390576711543,529.5,888.6392587807495,-54.5,748.6384881064893,888.6392587807495,328.6635397449136,563.3307752166452,748.6384881064893,582.5,-54.5,529.5,-54.5
