time,minx,maxx,miny,maxy,G1x,G1y,G2x,G2y,HAx,HAy,HOx,HOy
1414600886801,529.5,582.5,-54.5,423,529.5,423,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600894512,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600905916,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600912017,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600913918,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600914597,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600935702,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600939004,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600940404,400.6675055888751,582.5,-54.5,375.4279093173145,400.6675055888751,365.8761581384638,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1414600942373,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600945661,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600948871,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600957675,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600963778,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600970682,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600971296,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600972896,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600976499,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
1414600987803,400.6675055888751,587.5906801871638,-54.5,430.6121022342218,400.6675055888751,365.8761581384638,587.5906801871638,430.6121022342218,582.5,-54.5,529.5,-54.5
