time,minx,maxx,miny,maxy,G1x,G1y,G2x,G2y,HAx,HAy,HOx,HOy
1385414678647,529.5,688.5,-54.5,0,635.5,-54.5,688.5,-54.5,582.5,-54.5,529.5,-54.5
1385414679650,529.5,688.5,-54.5,0,635.5,-54.5,688.5,-54.5,582.5,-54.5,529.5,-54.5
1385414686619,529.5,635.5,-54.5,211.5,635.5,211.5,629.3121849541664,159.86947661548882,582.5,-54.5,529.5,-54.5
1385414704691,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,170.77999901840099,685.1087003083456,582.5,-54.5,529.5,-54.5
1385414705691,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,170.77999901840099,685.1087003083456,582.5,-54.5,529.5,-54.5
1385414713669,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414714475,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414714475,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414722176,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414729479,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414729479,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414734881,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414734881,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414742386,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414745386,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414748386,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414752589,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414753146,134.36044730362482,582.5,-54.5,722.2249535256997,134.36044730362482,722.2249535256997,317.5,405.5,582.5,-54.5,529.5,-54.5
1385414760619,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414763620,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414766620,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414769621,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414772623,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414781024,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414786727,264.5,582.5,-54.5,564,264.5,458,506,564,582.5,-54.5,529.5,-54.5
1385414789710,347.1103772220037,582.5,-54.5,564,347.1103772220037,375.77929436866674,506,564,582.5,-54.5,529.5,-54.5
1385414793311,347.1103772220037,582.5,-54.5,564,347.1103772220037,375.77929436866674,506,564,582.5,-54.5,529.5,-54.5
1385414796312,347.1103772220037,582.5,-54.5,564,347.1103772220037,375.77929436866674,506,564,582.5,-54.5,529.5,-54.5
1385414798484,264.5,582.5,-54.5,495.5,264.5,352.5,506,495.5,582.5,-54.5,529.5,-54.5
1385414807087,264.5,582.5,-54.5,495.5,264.5,352.5,506,495.5,582.5,-54.5,529.5,-54.5
1385414822090,264.5,582.5,-54.5,495.5,264.5,352.5,506,495.5,582.5,-54.5,529.5,-54.5
1385414825091,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414826091,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414835994,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414837896,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414841496,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414843199,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414852100,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414863503,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414864104,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414872607,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414872708,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414878711,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414889815,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414889917,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414902320,370.5,582.5,-54.5,423,370.5,352.5,423.5,423,582.5,-54.5,529.5,-54.5
1385414912702,125.53906300784895,582.5,-54.5,699.7662237613642,370.5,352.5,125.53906300784895,699.7662237613642,582.5,-54.5,529.5,-54.5
1385414913703,125.53906300784895,582.5,-54.5,699.7662237613642,370.5,352.5,125.53906300784895,699.7662237613642,582.5,-54.5,529.5,-54.5
1385414924696,370.5,582.5,-54.5,634.5,370.5,352.5,556,634.5,582.5,-54.5,529.5,-54.5
1385414936297,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414939096,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414942098,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414942600,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414944600,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414959303,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414963104,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414968106,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414969107,193.5,582.5,-54.5,352.5,370.5,352.5,193.5,352.5,582.5,-54.5,529.5,-54.5
1385414976664,-65.50788486267496,582.5,-54.5,503.8506944588847,370.5,352.5,-65.50788486267496,503.8506944588847,582.5,-54.5,529.5,-54.5
1385414982767,-53.5,582.5,-54.5,508,370.5,352.5,-53.5,508,582.5,-54.5,529.5,-54.5
1385414994584,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,582.5,405.5,585.4855071617087,353.58577509981114
1385415002487,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,582.5,405.5,585.4855071617087,353.58577509981114
1385415009588,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,582.5,405.5,585.4855071617087,353.58577509981114
1385415014390,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,582.5,405.5,585.4855071617087,353.58577509981114
1385415015750,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415020951,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415033054,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415034054,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415038957,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415059161,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415060962,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415080266,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415081567,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,529.5,405.5,585.4855071617087,353.58577509981114
1385415096470,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,506,405.5,585.4855071617087,353.58577509981114
1385415106071,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,506,405.5,585.4855071617087,353.58577509981114
1385415106172,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,506,405.5,585.4855071617087,353.58577509981114
1385415117275,-53.5,585.4855071617087,352.5,508,370.5,352.5,-53.5,508,506,405.5,585.4855071617087,353.58577509981114
1385415119878,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415123978,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415126479,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415131281,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415140885,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415151390,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415156693,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415159594,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415161194,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415162795,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415164496,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415166998,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415172500,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415180504,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415184205,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415193506,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
1385415195806,-53.5,523.8064795950868,352.5,508,370.5,352.5,-53.5,508,476.5,405.5,523.8064795950868,383.9107205233792
